Key,FinancialCase,CostCase,CRPYears,Technology,TechDetail,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
RA3NaCTAvgCF,RD,Advanced,30,NaturalGas,CTAvgCF,982.9624613,978.2840999,973.6057385,968.9273771,964.2490157,953.1682836,936.0356066,924.7229308,917.898618,910.5327481,905.7257571,902.4892853,897.9904103,894.1351137,890.0108879,885.3037238,881.9012196,879.4478402,876.1299962,874.0919439,871.7230858,868.674988,865.4594253,863.7591086,860.8705451,858.5736987,856.236349,854.3800812,850.9655211,848.6747106,846.3488642,844.0052967,834.3925348
RM3NaCTAvgCF,RD,Moderate,30,NaturalGas,CTAvgCF,982.9624613,978.2840999,973.6057385,968.9273771,964.2490157,953.1682836,936.0356066,924.7229308,917.898618,910.5327481,905.7257571,902.4892853,897.9904103,894.1351137,890.0108879,885.3037238,881.9012196,879.4478402,876.1299962,874.0919439,871.7230858,868.674988,865.4594253,863.7591086,860.8705451,858.5736987,856.236349,854.3800812,850.9655211,848.6747106,846.3488642,844.0052967,834.3925348
RC3NaCTAvgCF,RD,Conservative,30,NaturalGas,CTAvgCF,982.9624613,978.2840999,973.6057385,968.9273771,964.2490157,953.1682836,936.0356066,924.7229308,917.898618,910.5327481,905.7257571,902.4892853,897.9904103,894.1351137,890.0108879,885.3037238,881.9012196,879.4478402,876.1299962,874.0919439,871.7230858,868.674988,865.4594253,863.7591086,860.8705451,858.5736987,856.236349,854.3800812,850.9655211,848.6747106,846.3488642,844.0052967,834.3925348
RA3NaCTHighF,RD,Advanced,30,NaturalGas,CTHighCF,982.9624613,978.2840999,973.6057385,968.9273771,964.2490157,953.1682836,936.0356066,924.7229308,917.898618,910.5327481,905.7257571,902.4892853,897.9904103,894.1351137,890.0108879,885.3037238,881.9012196,879.4478402,876.1299962,874.0919439,871.7230858,868.674988,865.4594253,863.7591086,860.8705451,858.5736987,856.236349,854.3800812,850.9655211,848.6747106,846.3488642,844.0052967,834.3925348
RM3NaCTHighF,RD,Moderate,30,NaturalGas,CTHighCF,982.9624613,978.2840999,973.6057385,968.9273771,964.2490157,953.1682836,936.0356066,924.7229308,917.898618,910.5327481,905.7257571,902.4892853,897.9904103,894.1351137,890.0108879,885.3037238,881.9012196,879.4478402,876.1299962,874.0919439,871.7230858,868.674988,865.4594253,863.7591086,860.8705451,858.5736987,856.236349,854.3800812,850.9655211,848.6747106,846.3488642,844.0052967,834.3925348
RC3NaCTHighF,RD,Conservative,30,NaturalGas,CTHighCF,982.9624613,978.2840999,973.6057385,968.9273771,964.2490157,953.1682836,936.0356066,924.7229308,917.898618,910.5327481,905.7257571,902.4892853,897.9904103,894.1351137,890.0108879,885.3037238,881.9012196,879.4478402,876.1299962,874.0919439,871.7230858,868.674988,865.4594253,863.7591086,860.8705451,858.5736987,856.236349,854.3800812,850.9655211,848.6747106,846.3488642,844.0052967,834.3925348
RA3NaCCAvgCF,RD,Advanced,30,NaturalGas,CCAvgCF,1088.327739,1077.13417,1065.940601,1054.747032,1043.553463,1032.359894,1018.169642,1008.001936,1001.987541,995.3772256,990.9580485,987.7374481,983.2351768,979.3196554,975.1004686,970.3719652,966.9721654,964.264316,960.5047452,958.14821,955.4289208,951.9653304,948.3182869,946.3316572,943.0431611,940.4028182,937.7181262,935.5602188,931.6959972,929.0622076,926.3899459,923.6983795,913.052378
RM3NaCCAvgCF,RD,Moderate,30,NaturalGas,CCAvgCF,1088.327739,1077.13417,1065.940601,1054.747032,1043.553463,1032.359894,1018.169642,1008.001936,1001.987541,995.3772256,990.9580485,987.7374481,983.2351768,979.3196554,975.1004686,970.3719652,966.9721654,964.264316,960.5047452,958.14821,955.4289208,951.9653304,948.3182869,946.3316572,943.0431611,940.4028182,937.7181262,935.5602188,931.6959972,929.0622076,926.3899459,923.6983795,913.052378
RC3NaCCAvgCF,RD,Conservative,30,NaturalGas,CCAvgCF,1088.327739,1077.13417,1065.940601,1054.747032,1043.553463,1032.359894,1018.169642,1008.001936,1001.987541,995.3772256,990.9580485,987.7374481,983.2351768,979.3196554,975.1004686,970.3719652,966.9721654,964.264316,960.5047452,958.14821,955.4289208,951.9653304,948.3182869,946.3316572,943.0431611,940.4028182,937.7181262,935.5602188,931.6959972,929.0622076,926.3899459,923.6983795,913.052378
RA3NaCCHighF,RD,Advanced,30,NaturalGas,CCHighCF,1088.327739,1077.13417,1065.940601,1054.747032,1043.553463,1032.359894,1018.169642,1008.001936,1001.987541,995.3772256,990.9580485,987.7374481,983.2351768,979.3196554,975.1004686,970.3719652,966.9721654,964.264316,960.5047452,958.14821,955.4289208,951.9653304,948.3182869,946.3316572,943.0431611,940.4028182,937.7181262,935.5602188,931.6959972,929.0622076,926.3899459,923.6983795,913.052378
RM3NaCCHighF,RD,Moderate,30,NaturalGas,CCHighCF,1088.327739,1077.13417,1065.940601,1054.747032,1043.553463,1032.359894,1018.169642,1008.001936,1001.987541,995.3772256,990.9580485,987.7374481,983.2351768,979.3196554,975.1004686,970.3719652,966.9721654,964.264316,960.5047452,958.14821,955.4289208,951.9653304,948.3182869,946.3316572,943.0431611,940.4028182,937.7181262,935.5602188,931.6959972,929.0622076,926.3899459,923.6983795,913.052378
RC3NaCCHighF,RD,Conservative,30,NaturalGas,CCHighCF,1088.327739,1077.13417,1065.940601,1054.747032,1043.553463,1032.359894,1018.169642,1008.001936,1001.987541,995.3772256,990.9580485,987.7374481,983.2351768,979.3196554,975.1004686,970.3719652,966.9721654,964.264316,960.5047452,958.14821,955.4289208,951.9653304,948.3182869,946.3316572,943.0431611,940.4028182,937.7181262,935.5602188,931.6959972,929.0622076,926.3899459,923.6983795,913.052378
RA3NaCCCCSAF,RD,Advanced,30,NaturalGas,CCCCSAvgCF,2778.137662,2737.578812,2697.019962,2656.461111,2615.902261,2575.343411,2515.972108,2473.942808,2444.49171,2413.583906,2389.959285,2370.923737,2348.470888,2327.816517,2306.472064,2283.487106,2263.974994,2247.282552,2228.509452,2212.997134,2196.640858,2178.578727,2160.112688,2145.42892,2127.789768,2111.616099,2095.339389,2080.231123,2061.333219,2045.166746,2028.912372,2012.612554,1979.0682
RM3NaCCCCSAF,RD,Moderate,30,NaturalGas,CCCCSAvgCF,2778.137662,2737.578812,2697.019962,2656.461111,2615.902261,2575.343411,2515.972108,2473.942808,2444.49171,2413.583906,2389.959285,2370.923737,2348.470888,2327.816517,2306.472064,2283.487106,2263.974994,2247.282552,2228.509452,2212.997134,2196.640858,2178.578727,2160.112688,2145.42892,2127.789768,2111.616099,2095.339389,2080.231123,2061.333219,2045.166746,2028.912372,2012.612554,1979.0682
RC3NaCCCCSAF,RD,Conservative,30,NaturalGas,CCCCSAvgCF,2778.137662,2737.578812,2697.019962,2656.461111,2615.902261,2575.343411,2515.972108,2473.942808,2444.49171,2413.583906,2389.959285,2370.923737,2348.470888,2327.816517,2306.472064,2283.487106,2263.974994,2247.282552,2228.509452,2212.997134,2196.640858,2178.578727,2160.112688,2145.42892,2127.789768,2111.616099,2095.339389,2080.231123,2061.333219,2045.166746,2028.912372,2012.612554,1979.0682
RA3NaCCCCSHF,RD,Advanced,30,NaturalGas,CCCCSHighCF,2778.137662,2737.578812,2697.019962,2656.461111,2615.902261,2575.343411,2515.972108,2473.942808,2444.49171,2413.583906,2389.959285,2370.923737,2348.470888,2327.816517,2306.472064,2283.487106,2263.974994,2247.282552,2228.509452,2212.997134,2196.640858,2178.578727,2160.112688,2145.42892,2127.789768,2111.616099,2095.339389,2080.231123,2061.333219,2045.166746,2028.912372,2012.612554,1979.0682
RM3NaCCCCSHF,RD,Moderate,30,NaturalGas,CCCCSHighCF,2778.137662,2737.578812,2697.019962,2656.461111,2615.902261,2575.343411,2515.972108,2473.942808,2444.49171,2413.583906,2389.959285,2370.923737,2348.470888,2327.816517,2306.472064,2283.487106,2263.974994,2247.282552,2228.509452,2212.997134,2196.640858,2178.578727,2160.112688,2145.42892,2127.789768,2111.616099,2095.339389,2080.231123,2061.333219,2045.166746,2028.912372,2012.612554,1979.0682
RC3NaCCCCSHF,RD,Conservative,30,NaturalGas,CCCCSHighCF,2778.137662,2737.578812,2697.019962,2656.461111,2615.902261,2575.343411,2515.972108,2473.942808,2444.49171,2413.583906,2389.959285,2370.923737,2348.470888,2327.816517,2306.472064,2283.487106,2263.974994,2247.282552,2228.509452,2212.997134,2196.640858,2178.578727,2160.112688,2145.42892,2127.789768,2111.616099,2095.339389,2080.231123,2061.333219,2045.166746,2028.912372,2012.612554,1979.0682
RM3Nu**,RD,Moderate,30,Nuclear,*,7185.655064,7148.971054,7112.287043,7075.603033,7038.919022,7002.235012,6965.551002,6928.866991,6892.182981,6851.25896,6813.627803,6774.153953,6727.799801,6683.196044,6636.354205,6588.518303,6547.775054,6505.116815,6453.422787,6411.169307,6366.471755,6316.829929,6266.012271,6226.165915,6177.743968,6133.575949,6089.110473,6048.042075,5995.954067,5951.810213,5907.410077,5862.878896,5768.088584
RA3BiDedicad,RD,Advanced,30,Biopower,Dedicated,4348.079891,4335.18413,4322.288369,4309.392608,4296.496847,4283.601086,4270.705325,4246.878279,4231.679044,4213.890954,4198.139868,4181.269286,4160.157166,4140.12717,4118.709225,4096.670563,4079.044274,4060.234314,4035.779415,4017.224521,3997.143285,3973.953062,3950.010496,3932.984288,3910.544171,3890.794231,3870.857964,3853.088746,3828.295614,3808.567068,3788.67708,3768.70568,3716.355109
RM3BiDedicad,RD,Moderate,30,Biopower,Dedicated,4348.079891,4335.18413,4322.288369,4309.392608,4296.496847,4283.601086,4270.705325,4246.878279,4231.679044,4213.890954,4198.139868,4181.269286,4160.157166,4140.12717,4118.709225,4096.670563,4079.044274,4060.234314,4035.779415,4017.224521,3997.143285,3973.953062,3950.010496,3932.984288,3910.544171,3890.794231,3870.857964,3853.088746,3828.295614,3808.567068,3788.67708,3768.70568,3716.355109
RC3BiDedicad,RD,Conservative,30,Biopower,Dedicated,4348.079891,4335.18413,4322.288369,4309.392608,4296.496847,4283.601086,4270.705325,4246.878279,4231.679044,4213.890954,4198.139868,4181.269286,4160.157166,4140.12717,4118.709225,4096.670563,4079.044274,4060.234314,4035.779415,4017.224521,3997.143285,3973.953062,3950.010496,3932.984288,3910.544171,3890.794231,3870.857964,3853.088746,3828.295614,3808.567068,3788.67708,3768.70568,3716.355109
RA3BiCofired,RD,Advanced,30,Biopower,CofireOld,4234.770886,4229.358911,4223.946936,4218.534961,4213.122987,4207.711012,4202.299037,4187.00272,4179.528429,4169.715796,4161.766911,4152.810528,4139.989432,4128.15676,4115.053323,4101.375776,4091.75423,4081.050956,4065.140186,4054.674249,4042.800673,4028.041516,4012.573635,4003.539508,3989.462456,3977.895077,3966.15563,3956.452803,3940.15163,3928.608648,3916.916534,3905.149743,3862.675195
RM3BiCofired,RD,Moderate,30,Biopower,CofireOld,4234.770886,4229.358911,4223.946936,4218.534961,4213.122987,4207.711012,4202.299037,4187.00272,4179.528429,4169.715796,4161.766911,4152.810528,4139.989432,4128.15676,4115.053323,4101.375776,4091.75423,4081.050956,4065.140186,4054.674249,4042.800673,4028.041516,4012.573635,4003.539508,3989.462456,3977.895077,3966.15563,3956.452803,3940.15163,3928.608648,3916.916534,3905.149743,3862.675195
RC3BiCofired,RD,Conservative,30,Biopower,CofireOld,4234.770886,4229.358911,4223.946936,4218.534961,4213.122987,4207.711012,4202.299037,4187.00272,4179.528429,4169.715796,4161.766911,4152.810528,4139.989432,4128.15676,4115.053323,4101.375776,4091.75423,4081.050956,4065.140186,4054.674249,4042.800673,4028.041516,4012.573635,4003.539508,3989.462456,3977.895077,3966.15563,3956.452803,3940.15163,3928.608648,3916.916534,3905.149743,3862.675195
RA3BiCofirew,RD,Advanced,30,Biopower,CofireNew,4234.770886,4229.358911,4223.946936,4218.534961,4213.122987,4207.711012,4202.299037,4187.00272,4179.528429,4169.715796,4161.766911,4152.810528,4139.989432,4128.15676,4115.053323,4101.375776,4091.75423,4081.050956,4065.140186,4054.674249,4042.800673,4028.041516,4012.573635,4003.539508,3989.462456,3977.895077,3966.15563,3956.452803,3940.15163,3928.608648,3916.916534,3905.149743,3862.675195
RM3BiCofirew,RD,Moderate,30,Biopower,CofireNew,4234.770886,4229.358911,4223.946936,4218.534961,4213.122987,4207.711012,4202.299037,4187.00272,4179.528429,4169.715796,4161.766911,4152.810528,4139.989432,4128.15676,4115.053323,4101.375776,4091.75423,4081.050956,4065.140186,4054.674249,4042.800673,4028.041516,4012.573635,4003.539508,3989.462456,3977.895077,3966.15563,3956.452803,3940.15163,3928.608648,3916.916534,3905.149743,3862.675195
RC3BiCofirew,RD,Conservative,30,Biopower,CofireNew,4234.770886,4229.358911,4223.946936,4218.534961,4213.122987,4207.711012,4202.299037,4187.00272,4179.528429,4169.715796,4161.766911,4152.810528,4139.989432,4128.15676,4115.053323,4101.375776,4091.75423,4081.050956,4065.140186,4054.674249,4042.800673,4028.041516,4012.573635,4003.539508,3989.462456,3977.895077,3966.15563,3956.452803,3940.15163,3928.608648,3916.916534,3905.149743,3862.675195
RA3Ba4Hr Bae,RD,Advanced,30,Battery,4Hr Battery Storage,1633,1544,1203,1118,1033,949,864,779,737,695,652,610,567,556,545,534,523,512,501,490,479,467,456,445,434,423,412,401,390,379,368,356,345
RM3Ba4Hr Bae,RD,Moderate,30,Battery,4Hr Battery Storage,1633,1544,1455,1365,1274,1184,1094,1004,967,929,892,855,817,807,797,787,776,766,756,746,736,725,715,705,695,684,674,664,654,644,633,623,613
RC3Ba4Hr Bae,RD,Conservative,30,Battery,4Hr Battery Storage,1633,1544,1504,1463,1423,1382,1342,1301,1271,1240,1210,1180,1149,1135,1121,1106,1092,1077,1063,1049,1034,1020,1006,991,977,963,948,934,919,905,891,876,862
RA3Ba2Hr Bae,RD,Advanced,30,Battery,2Hr Battery Storage,963,910,709,659,609,559,509,459,434,409,384,359,334,328,321,315,308,302,295,289,282,276,269,262,256,249,243,236,230,223,217,210,204
RM3Ba2Hr Bae,RD,Moderate,30,Battery,2Hr Battery Storage,963,910,857,804,751,698,645,592,570,548,526,504,482,476,470,464,458,452,446,440,433,427,421,415,409,403,397,391,385,379,373,367,361
RC3Ba2Hr Bae,RD,Conservative,30,Battery,2Hr Battery Storage,963,910,886,862,838,815,791,767,749,731,713,695,677,669,660,652,644,635,627,618,610,601,593,584,576,567,559,550,542,533,525,517,508
RA3HyNPD11,RD,Advanced,30,Hydropower,NPD1,"6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 ","6,473 "
RM3HyNPD11,RD,Moderate,30,Hydropower,NPD1,"6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 "
RC3HyNPD11,RD,Conservative,30,Hydropower,NPD1,"6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 ","6,673 "
RA3HyNPD22,RD,Advanced,30,Hydropower,NPD2,"5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 ","5,891 "
RM3HyNPD22,RD,Moderate,30,Hydropower,NPD2,"6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 "
RC3HyNPD22,RD,Conservative,30,Hydropower,NPD2,"6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 ","6,074 "
RA3HyNPD33,RD,Advanced,30,Hydropower,NPD3,"4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 ","4,357 "
RM3HyNPD33,RD,Moderate,30,Hydropower,NPD3,"4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 "
RC3HyNPD33,RD,Conservative,30,Hydropower,NPD3,"4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 ","4,469 "
RA3HyNPD44,RD,Advanced,30,Hydropower,NPD4,"4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 ","4,108 "
RM3HyNPD44,RD,Moderate,30,Hydropower,NPD4,"4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 "
RC3HyNPD44,RD,Conservative,30,Hydropower,NPD4,"4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 ","4,213 "
RA3HyNSD11,RD,Advanced,30,Hydropower,NSD1,"7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 ","7,628 "
RM3HyNSD11,RD,Moderate,30,Hydropower,NSD1,"7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 ","7,824 "
RC3HyNSD11,RD,Conservative,30,Hydropower,NSD1,"7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 ","7,864 "
RA3HyNSD22,RD,Advanced,30,Hydropower,NSD2,"6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 ","6,810 "
RM3HyNSD22,RD,Moderate,30,Hydropower,NSD2,"6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 ","6,984 "
RC3HyNSD22,RD,Conservative,30,Hydropower,NSD2,"7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 ","7,020 "
RA3HyNSD33,RD,Advanced,30,Hydropower,NSD3,"6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 ","6,670 "
RM3HyNSD33,RD,Moderate,30,Hydropower,NSD3,"6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 ","6,841 "
RC3HyNSD33,RD,Conservative,30,Hydropower,NSD3,"6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 ","6,876 "
RA3HyNSD44,RD,Advanced,30,Hydropower,NSD4,"6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 ","6,004 "
RM3HyNSD44,RD,Moderate,30,Hydropower,NSD4,"6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 ","6,158 "
RC3HyNSD44,RD,Conservative,30,Hydropower,NSD4,"6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 ","6,190 "
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
