bus_id,dist,rs,rb
1124,0.0,s356,p134
1125,0.0,s356,p134
1126,0.0,s356,p134
1127,0.0,s356,p134
1128,0.0,s356,p134
1129,0.0,s356,p134
1130,0.0,s356,p134
1131,0.0,s356,p134
1132,0.0,s356,p134
1133,0.0,s356,p134
1134,0.0,s356,p134
1135,0.0,s356,p134
1136,0.0,s356,p134
1137,0.0,s356,p134
1138,0.0,s356,p134
1139,0.0,s356,p134
1140,0.0,s356,p134
1141,0.0,s356,p134
1142,0.0,s356,p134
1143,0.0,s356,p134
1144,0.0,s356,p134
1145,0.0,s356,p134
1146,0.0,s356,p134
1147,0.0,s356,p134
1148,0.0,s356,p134
1149,0.0,s356,p134
1150,0.0,s356,p134
1151,0.0,s356,p134
1152,0.0,s356,p134
1153,0.0,s356,p134
1154,0.0,s356,p134
1155,0.0,s356,p134
1156,0.0,s356,p134
1157,0.0,s356,p134
1158,0.0,s356,p134
1159,0.0,s356,p134
1160,0.0,s356,p134
1161,0.0,s356,p134
1162,0.0,s356,p134
1163,0.0,s356,p134
1164,0.0,s356,p134
1165,0.0,s356,p134
1166,0.0,s356,p134
1167,0.0,s356,p134
1168,0.0,s356,p134
1169,0.0,s356,p134
1170,0.0,s356,p134
1171,0.0,s356,p134
1172,0.0,s356,p134
1173,0.0,s356,p134
1174,0.0,s355,p134
1175,0.0,s355,p134
1176,0.0,s355,p134
1177,0.0,s355,p134
1178,0.0,s355,p134
1179,0.0,s355,p134
1180,0.0,s355,p134
1181,0.0,s355,p134
1182,0.0,s356,p134
1183,0.0,s356,p134
1184,0.0,s356,p134
1185,0.0,s356,p134
1186,0.0,s356,p134
1187,0.0,s356,p134
1188,0.0,s356,p134
1189,0.0,s356,p134
1190,0.0,s356,p134
1191,0.0,s356,p134
1192,0.0,s354,p130
1193,0.0,s354,p130
1194,0.0,s354,p130
1195,0.0,s354,p130
1196,0.0,s354,p130
1197,0.0,s355,p134
1198,0.0,s355,p134
1199,0.0,s355,p134
1200,0.0,s355,p134
1201,0.0,s355,p134
1202,0.0,s355,p134
1203,0.0,s355,p134
1204,0.0,s355,p134
1205,0.0,s356,p134
1206,0.0,s356,p134
1207,0.0,s356,p134
1208,0.0,s356,p134
1209,0.0,s356,p134
1210,0.0,s356,p134
1211,0.0,s356,p134
1212,0.0,s356,p134
1213,0.0,s356,p134
1214,0.0,s356,p134
1215,0.0,s356,p134
1216,0.0,s356,p134
1217,0.0,s353,p130
1218,0.0,s353,p130
1219,0.0,s353,p130
1220,0.0,s353,p130
1221,0.0,s353,p130
1222,0.0,s353,p130
1223,0.0,s353,p130
1224,0.0,s353,p130
1225,0.0,s353,p130
1226,0.0,s353,p130
1227,0.0,s354,p130
1228,0.0,s353,p130
1229,0.0,s353,p130
1230,0.0,s353,p130
1231,0.0,s353,p130
1232,0.0,s353,p130
1233,0.0,s353,p130
1234,0.0,s353,p130
1235,0.0,s353,p130
1236,0.0,s353,p130
1237,0.0,s353,p130
1238,0.0,s353,p130
1239,0.0,s353,p130
1240,0.0,s353,p130
1241,0.0,s353,p130
1242,0.0,s353,p130
1243,0.0,s353,p130
1244,0.0,s353,p130
1245,0.0,s354,p130
1246,0.0,s354,p130
1247,0.0,s353,p130
1248,0.0,s353,p130
1249,0.0,s353,p130
1250,0.0,s353,p130
1251,0.0,s353,p130
1252,0.0,s353,p130
1253,0.0,s353,p130
1254,0.0,s355,p134
1255,0.0,s353,p130
1256,0.0,s353,p130
1257,0.0,s353,p130
1258,0.0,s353,p130
1259,0.0,s353,p130
1260,0.0,s353,p130
1261,0.0,s353,p130
1262,0.0,s353,p130
1263,0.0,s353,p130
1264,0.0,s353,p130
1265,0.0,s353,p130
1266,0.0,s353,p130
1267,0.0,s353,p130
1268,0.0,s353,p130
1269,0.0,s353,p130
1270,0.0,s353,p130
1271,0.0,s354,p130
1272,0.0,s354,p130
1273,0.0,s354,p130
1274,0.0,s354,p130
1275,0.0,s352,p129
1276,0.0,s352,p129
1277,0.0,s352,p129
1278,0.0,s354,p130
1279,0.0,s354,p130
1280,0.0,s354,p130
1281,0.0,s354,p130
1282,0.0,s354,p130
1283,0.0,s354,p130
1284,0.0,s354,p130
1285,0.0,s354,p130
1286,0.0,s354,p130
1287,0.0,s354,p130
1288,0.0,s354,p130
1289,0.0,s354,p130
1290,0.0,s354,p130
1291,0.0,s354,p130
1292,0.0,s354,p130
1293,0.0,s354,p130
1294,0.0,s354,p130
1295,0.0,s354,p130
1296,0.0,s354,p130
1297,0.0,s354,p130
1298,0.0,s354,p130
1299,0.0,s354,p130
1300,0.0,s354,p130
1301,0.0,s354,p130
1302,0.0,s354,p130
1303,0.0,s354,p130
1304,0.0,s354,p130
1305,0.0,s354,p130
1306,0.0,s354,p130
1307,0.0,s354,p130
1308,0.0,s354,p130
1309,0.0,s354,p130
1310,0.0,s354,p130
1311,0.0,s354,p130
1312,0.0,s354,p130
1313,0.0,s354,p130
1314,0.0,s352,p129
1315,0.0,s352,p129
1316,0.0,s354,p130
1317,0.0,s347,p131
1318,0.0,s353,p130
1319,0.0,s353,p130
1320,0.0,s353,p130
1321,0.0,s353,p130
1322,0.0,s353,p130
1323,0.0,s353,p130
1324,0.0,s353,p130
1325,0.0,s353,p130
1326,0.0,s353,p130
1327,0.0,s353,p130
1328,0.0,s353,p130
1329,0.0,s353,p130
1330,0.0,s353,p130
1331,0.0,s353,p130
1332,0.0,s353,p130
1333,0.0,s353,p130
1334,0.0,s353,p130
1335,0.0,s353,p130
1336,0.0,s353,p130
1337,0.0,s353,p130
1338,0.0,s353,p130
1339,0.0,s353,p130
1340,0.0,s353,p130
1341,0.0,s353,p130
1342,0.0,s353,p130
1343,0.0,s353,p130
1344,0.0,s353,p130
1345,0.0,s353,p130
1346,0.0,s353,p130
1347,0.0,s353,p130
1348,0.0,s353,p130
1349,0.0,s353,p130
1350,0.0,s351,p129
1351,0.0,s353,p130
1352,0.0,s353,p130
1353,0.0,s353,p130
1354,0.0,s353,p130
1355,0.0,s353,p130
1356,0.0,s353,p130
1357,0.0,s353,p130
1358,0.0,s353,p130
1359,0.0,s353,p130
1360,0.0,s353,p130
1361,0.0,s353,p130
1362,0.0,s353,p130
1363,0.0,s353,p130
1364,0.0,s353,p130
1365,0.0,s353,p130
1366,0.0,s353,p130
1367,0.0,s353,p130
1368,0.0,s353,p130
1369,0.0,s353,p130
1370,0.0,s353,p130
1371,0.0,s353,p130
1372,0.0,s354,p130
1373,0.0,s354,p130
1374,0.0,s353,p130
1375,0.0,s353,p130
1376,0.0,s353,p130
1377,0.0,s353,p130
1378,0.0,s353,p130
1379,0.0,s354,p130
1380,0.0,s354,p130
1381,0.0,s354,p130
1382,0.0,s354,p130
1383,0.0,s354,p130
1384,0.0,s353,p130
1385,0.0,s353,p130
1386,0.0,s353,p130
1387,0.0,s353,p130
1388,0.0,s353,p130
1389,0.0,s354,p130
1390,0.0,s354,p130
1391,0.0,s353,p130
1392,0.0,s353,p130
1393,0.0,s353,p130
1394,0.0,s353,p130
1395,0.0,s353,p130
1396,0.0,s353,p130
1397,0.0,s353,p130
1398,0.0,s353,p130
1399,0.0,s353,p130
1400,0.0,s353,p130
1401,0.0,s353,p130
1402,0.0,s353,p130
1403,0.0,s353,p130
1404,0.0,s351,p129
1405,0.0,s351,p129
1406,0.0,s351,p129
1407,0.0,s353,p130
1408,0.0,s353,p130
1409,0.0,s353,p130
1410,0.0,s353,p130
1411,0.0,s353,p130
1412,0.0,s353,p130
1413,0.0,s353,p130
1414,0.0,s353,p130
1415,0.0,s353,p130
1416,0.0,s354,p130
1417,0.0,s354,p130
1418,0.0,s354,p130
1419,0.0,s354,p130
1420,0.0,s354,p130
1421,0.0,s348,p131
1422,0.0,s348,p131
1423,0.0,s354,p130
1424,0.0,s354,p130
1425,0.0,s354,p130
1426,0.0,s354,p130
1427,0.0,s354,p130
1428,0.0,s354,p130
1429,0.0,s354,p130
1430,0.0,s354,p130
1431,0.0,s354,p130
1432,0.0,s354,p130
1433,0.0,s354,p130
1434,0.0,s354,p130
1435,0.0,s354,p130
1436,0.0,s354,p130
1437,0.0,s354,p130
1438,0.0,s354,p130
1439,0.0,s354,p130
1440,0.0,s348,p131
1441,0.0,s354,p130
1442,0.0,s348,p131
1443,0.0,s354,p130
1444,0.0,s354,p130
1445,0.0,s354,p130
1446,0.0,s354,p130
1447,0.0,s354,p130
1448,0.0,s354,p130
1449,0.0,s354,p130
1450,0.0,s354,p130
1451,0.0,s354,p130
1452,0.0,s354,p130
1453,0.0,s354,p130
1454,0.0,s354,p130
1455,0.0,s354,p130
1456,0.0,s354,p130
1457,0.0,s354,p130
1458,0.0,s354,p130
1459,0.0,s354,p130
1460,0.0,s354,p130
1461,0.0,s354,p130
1462,0.0,s354,p130
1463,0.0,s354,p130
1464,0.0,s354,p130
1465,0.0,s354,p130
1466,0.0,s354,p130
1467,0.0,s354,p130
1468,0.0,s354,p130
1469,0.0,s354,p130
1470,0.0,s354,p130
1471,0.0,s354,p130
1472,0.0,s354,p130
1473,0.0,s354,p130
1474,0.0,s354,p130
1475,0.0,s354,p130
1476,0.0,s354,p130
1477,0.0,s354,p130
1478,0.0,s354,p130
1479,0.0,s354,p130
1480,0.0,s354,p130
1481,0.0,s354,p130
1482,0.0,s354,p130
1483,0.0,s354,p130
1484,0.0,s354,p130
1485,0.0,s348,p131
1486,0.0,s348,p131
1487,0.0,s348,p131
1488,0.0,s348,p131
1489,0.0,s354,p130
1490,0.0,s354,p130
1491,0.0,s354,p130
1492,0.0,s348,p131
1493,0.0,s348,p131
1494,0.0,s348,p131
1495,0.0,s348,p131
1496,0.0,s348,p131
1497,0.0,s348,p131
1498,0.0,s348,p131
1499,0.0,s354,p130
1500,0.0,s354,p130
1501,0.0,s354,p130
1502,0.0,s354,p130
1503,0.0,s354,p130
1504,0.0,s354,p130
1505,0.0,s354,p130
1506,0.0,s354,p130
1507,0.0,s354,p130
1508,0.0,s354,p130
1509,0.0,s354,p130
1510,0.0,s354,p130
1511,0.0,s354,p130
1512,0.0,s354,p130
1513,0.0,s348,p131
1514,0.0,s348,p131
1515,0.0,s348,p131
1516,0.0,s348,p131
1517,0.0,s348,p131
1518,0.0,s354,p130
1519,0.0,s354,p130
1520,0.0,s354,p130
1521,0.0,s354,p130
1522,0.0,s354,p130
1523,0.0,s354,p130
1524,0.0,s354,p130
1525,0.0,s354,p130
1526,0.0,s348,p131
1527,0.0,s354,p130
1528,0.0,s354,p130
1529,0.0,s354,p130
1530,0.0,s354,p130
1531,0.0,s354,p130
1532,0.0,s354,p130
1533,0.0,s354,p130
1534,0.0,s354,p130
1535,0.0,s354,p130
1536,0.0,s354,p130
1537,0.0,s354,p130
1538,0.0,s354,p130
1539,0.0,s354,p130
1540,0.0,s354,p130
1541,0.0,s354,p130
1542,0.0,s354,p130
1543,0.0,s354,p130
1544,0.0,s354,p130
1545,0.0,s354,p130
1546,0.0,s354,p130
1547,0.0,s354,p130
1548,0.0,s354,p130
1549,0.0,s354,p130
1550,0.0,s354,p130
1551,0.0,s354,p130
1552,0.0,s354,p130
1553,0.0,s354,p130
1554,0.0,s353,p130
1555,0.0,s354,p130
1556,0.0,s354,p130
1557,0.0,s354,p130
1558,0.0,s354,p130
1559,0.0,s354,p130
1560,0.0,s354,p130
1561,0.0,s353,p130
1562,0.0,s353,p130
1563,0.0,s353,p130
1564,0.0,s353,p130
1565,0.0,s353,p130
1566,0.0,s353,p130
1567,0.0,s353,p130
1568,0.0,s354,p130
1569,0.0,s354,p130
1570,0.0,s354,p130
1571,0.0,s354,p130
1572,0.0,s354,p130
1573,0.0,s354,p130
1574,0.0,s354,p130
1575,0.0,s354,p130
1576,0.0,s354,p130
1577,0.0,s354,p130
1578,0.0,s354,p130
1579,0.0,s354,p130
1580,0.0,s354,p130
1581,0.0,s354,p130
1582,0.0,s354,p130
1583,0.0,s353,p130
1584,0.0,s353,p130
1585,0.0,s353,p130
1586,0.0,s354,p130
1587,0.0,s354,p130
1588,0.0,s354,p130
1589,0.0,s354,p130
1590,0.0,s354,p130
1591,0.0,s348,p131
1592,0.0,s348,p131
1593,0.0,s354,p130
1594,0.0,s354,p130
1595,0.0,s354,p130
1596,0.0,s354,p130
1597,0.0,s354,p130
1598,0.0,s354,p130
1599,0.0,s354,p130
1600,0.0,s354,p130
1601,0.0,s354,p130
1602,0.0,s354,p130
1603,0.0,s354,p130
1604,0.0,s354,p130
1605,0.0,s354,p130
1606,0.0,s354,p130
1607,0.0,s354,p130
1608,0.0,s354,p130
1609,0.0,s354,p130
1610,0.0,s354,p130
1611,0.0,s354,p130
1612,0.0,s354,p130
1613,0.0,s354,p130
1614,0.0,s354,p130
1615,0.0,s354,p130
1616,0.0,s354,p130
1617,0.0,s354,p130
1618,0.0,s354,p130
1619,0.0,s354,p130
1620,0.0,s354,p130
1621,0.0,s354,p130
1622,0.0,s354,p130
1623,0.0,s354,p130
1624,0.005330712394705799,s354,p130
1625,0.005330712394705799,s354,p130
1626,0.005330712394705799,s354,p130
1627,0.0,s354,p130
1628,0.0,s354,p130
1629,0.0,s354,p130
1630,0.0,s354,p130
1631,0.0,s354,p130
1632,0.0,s354,p130
1633,0.0,s354,p130
1634,0.0,s354,p130
1635,0.0,s354,p130
1636,0.0,s354,p130
1637,0.0,s354,p130
1638,0.0,s354,p130
1639,0.0,s354,p130
1640,0.0,s354,p130
1641,0.0,s348,p131
1642,0.0,s348,p131
1643,0.0,s348,p131
1644,0.0,s354,p130
1645,0.0,s354,p130
1646,0.0,s354,p130
1647,0.0,s356,p134
1648,0.0,s356,p134
1649,0.0,s354,p130
1650,0.0,s354,p130
1651,0.0,s354,p130
1652,0.0,s354,p130
1653,0.0,s354,p130
1654,0.0,s348,p131
1655,0.0,s348,p131
1656,0.0,s348,p131
1657,0.0,s348,p131
1658,0.0,s354,p130
1659,0.0,s348,p131
1660,0.0,s354,p130
1661,0.0,s354,p130
1662,0.0,s348,p131
1663,0.0,s354,p130
1664,0.0,s354,p130
1665,0.0,s354,p130
1666,0.0,s354,p130
1667,0.0,s354,p130
1668,0.0,s354,p130
1669,0.0,s354,p130
1670,0.0,s354,p130
1671,0.0,s354,p130
1672,0.0,s354,p130
1673,0.0,s354,p130
1674,0.0,s354,p130
1675,0.0,s354,p130
1676,0.0,s354,p130
1677,0.0,s354,p130
1678,0.0,s354,p130
1679,0.0,s354,p130
1680,0.0,s354,p130
1681,0.0,s354,p130
1682,0.0,s354,p130
1683,0.0,s354,p130
1684,0.0,s354,p130
1685,0.0,s354,p130
1686,0.0,s354,p130
1687,0.0,s354,p130
1688,0.0,s354,p130
1689,0.0,s354,p130
1690,0.0,s354,p130
1691,0.0,s354,p130
1692,0.0,s354,p130
1693,0.0,s353,p130
1694,0.0,s354,p130
1695,0.0,s354,p130
1696,0.0,s354,p130
1697,0.0,s354,p130
1698,0.0,s354,p130
1699,0.0,s354,p130
1700,0.0,s354,p130
1701,0.0,s354,p130
1702,0.0,s354,p130
1703,0.0,s354,p130
1704,0.0,s354,p130
1705,0.0,s354,p130
1706,0.0,s354,p130
1707,0.0,s354,p130
1708,0.0,s354,p130
1709,0.0,s354,p130
1710,0.0,s354,p130
1711,0.0,s354,p130
1712,0.0,s356,p134
1713,0.0,s356,p134
1714,0.0,s354,p130
1715,0.0,s354,p130
1716,0.0,s354,p130
1717,0.0,s354,p130
1718,0.0,s354,p130
1719,0.0,s352,p129
1720,0.0,s352,p129
1721,0.0,s352,p129
1722,0.0,s352,p129
1723,0.0,s352,p129
1724,0.0,s352,p129
1725,0.0,s354,p130
1726,0.0,s354,p130
1727,0.0,s354,p130
1728,0.0,s354,p130
1729,0.0,s354,p130
1730,0.0,s352,p129
1731,0.0,s352,p129
1732,0.0,s354,p130
1733,0.0,s354,p130
1734,0.0,s354,p130
1735,0.0,s354,p130
1736,0.0,s354,p130
1737,0.0,s354,p130
1738,0.0,s354,p130
1739,0.0,s354,p130
1740,0.0,s354,p130
1741,0.0,s354,p130
1742,0.0,s354,p130
1743,0.0,s354,p130
1744,0.0,s354,p130
1745,0.0,s354,p130
1746,0.0,s354,p130
1747,0.0,s354,p130
1748,0.0,s354,p130
1749,0.0,s354,p130
1750,0.0,s354,p130
1751,0.0,s354,p130
1752,0.0,s354,p130
1753,0.0,s354,p130
1754,0.0,s354,p130
1755,0.0,s354,p130
1756,0.0,s354,p130
1757,0.0,s354,p130
1758,0.0,s354,p130
1759,0.0,s354,p130
1760,0.0,s348,p131
1761,0.0,s348,p131
1762,0.0,s348,p131
1763,0.0,s348,p131
1764,0.0,s348,p131
1765,0.0,s354,p130
1766,0.0,s354,p130
1767,0.0,s354,p130
1768,0.0,s354,p130
1769,0.0,s354,p130
1770,0.0,s352,p129
1771,0.0,s352,p129
1772,0.0,s354,p130
1773,0.0,s354,p130
1774,0.0,s354,p130
1775,0.0,s354,p130
1776,0.0,s354,p130
1777,0.0,s354,p130
1778,0.0,s354,p130
1779,0.0,s354,p130
1780,0.0,s353,p130
1781,0.0,s353,p130
1782,0.0,s353,p130
1783,0.0,s353,p130
1784,0.0,s353,p130
1785,0.0,s353,p130
1786,0.0,s353,p130
1787,0.0,s353,p130
1788,0.0,s353,p130
1789,0.0,s353,p130
1790,0.0,s354,p130
1791,0.0,s354,p130
1792,0.0,s354,p130
1793,0.0,s354,p130
1794,0.0,s354,p130
1795,0.0,s354,p130
1796,0.0,s354,p130
1797,0.0,s354,p130
1798,0.0,s354,p130
1799,0.0,s354,p130
1800,0.0,s354,p130
1801,0.0,s354,p130
1802,0.0,s354,p130
1803,0.0,s354,p130
1804,0.0,s353,p130
1805,0.0,s353,p130
1806,0.0,s353,p130
1807,0.0,s353,p130
1808,0.0,s353,p130
1809,0.0,s354,p130
1810,0.0,s354,p130
1811,0.0,s354,p130
1812,0.0,s354,p130
1813,0.0,s354,p130
1814,0.0,s354,p130
1815,0.0,s354,p130
1816,0.0,s353,p130
1817,0.0,s353,p130
1818,0.0,s353,p130
1819,0.0,s353,p130
1820,0.0,s353,p130
1821,0.0,s353,p130
1822,0.0,s354,p130
1823,0.0,s354,p130
1824,0.0,s354,p130
1825,0.0,s354,p130
1826,0.0,s353,p130
1827,0.0,s353,p130
1828,0.0,s353,p130
1829,0.0,s353,p130
1830,0.0,s353,p130
1831,0.0,s353,p130
1832,0.0,s351,p129
1833,0.0,s351,p129
1834,0.0,s351,p129
1835,0.0,s351,p129
1836,0.0,s351,p129
1837,0.0,s351,p129
1838,0.0,s351,p129
1839,0.0,s353,p130
1840,0.0,s353,p130
1841,0.0,s353,p130
1842,0.0,s353,p130
1843,0.0,s354,p130
1844,0.0,s354,p130
1845,0.0,s354,p130
1846,0.0,s354,p130
1847,0.0,s354,p130
1848,0.0,s354,p130
1849,0.0,s354,p130
1850,0.0,s354,p130
1851,0.0,s354,p130
1852,0.0,s354,p130
1853,0.0,s354,p130
1854,0.0,s354,p130
1855,0.0,s354,p130
1856,0.0,s354,p130
1857,0.0,s354,p130
1858,0.0,s354,p130
1859,0.0,s354,p130
1860,0.0,s353,p130
1861,0.0,s353,p130
1862,0.0,s353,p130
1863,0.0,s353,p130
1864,0.0,s353,p130
1865,0.0,s353,p130
1866,0.0,s353,p130
1867,0.0,s353,p130
1868,0.0,s353,p130
1869,0.0,s353,p130
1870,0.0,s353,p130
1871,0.0,s353,p130
1872,0.0,s353,p130
1873,0.0,s353,p130
1874,0.0,s353,p130
1875,0.0,s353,p130
1876,0.0,s353,p130
1877,0.0,s351,p129
1878,0.0,s351,p129
1879,0.0,s353,p130
1880,0.0,s353,p130
1881,0.0,s354,p130
1882,0.0,s354,p130
1883,0.0,s354,p130
1884,0.0,s354,p130
1885,0.0,s354,p130
1886,0.0,s354,p130
1887,0.0,s354,p130
1888,0.0,s354,p130
1889,0.0,s354,p130
1890,0.0,s354,p130
1891,0.0,s354,p130
1892,0.0,s354,p130
1893,0.0,s354,p130
1894,0.0,s354,p130
1895,0.0,s354,p130
1896,0.0,s354,p130
1897,0.0,s354,p130
1898,0.0,s354,p130
1899,0.0,s354,p130
1900,0.0,s351,p129
1901,0.0,s351,p129
1902,0.0,s351,p129
1903,0.0,s351,p129
1904,0.0,s351,p129
1905,0.0,s353,p130
1906,0.0,s353,p130
1907,0.0,s354,p130
1908,0.0,s354,p130
1909,0.0,s354,p130
1910,0.0,s354,p130
1911,0.0,s354,p130
1912,0.0,s354,p130
1913,0.0,s354,p130
1914,0.0,s354,p130
1915,0.0,s354,p130
1916,0.0,s354,p130
1917,0.0,s354,p130
1918,0.0,s354,p130
1919,0.0,s354,p130
1920,0.0,s354,p130
1921,0.0,s354,p130
1922,0.0,s351,p129
1923,0.0,s351,p129
1924,0.0,s351,p129
1925,0.0,s351,p129
1926,0.0,s351,p129
1927,0.0,s351,p129
1928,0.0,s351,p129
1929,0.0,s351,p129
1930,0.0,s351,p129
1931,0.0,s351,p129
1932,0.0,s351,p129
1933,0.0,s351,p129
1934,0.0,s351,p129
1935,0.0,s351,p129
1936,0.0,s338,p127
1937,0.0,s351,p129
1938,0.0,s351,p129
1939,0.0,s351,p129
1940,0.0,s351,p129
1941,0.0,s351,p129
1942,0.0,s351,p129
1943,0.0,s350,p129
1944,0.0,s350,p129
1945,0.0,s350,p129
1946,0.0,s350,p129
1947,0.0,s350,p129
1948,0.0,s351,p129
1949,0.0,s351,p129
1950,0.0,s351,p129
1951,0.0,s351,p129
1952,0.0,s351,p129
1953,0.0,s351,p129
1954,0.0,s351,p129
1955,0.0,s351,p129
1956,0.0,s351,p129
1957,0.0,s351,p129
1958,0.0,s351,p129
1959,0.0,s351,p129
1960,0.0,s351,p129
1961,0.0,s351,p129
1962,0.0,s351,p129
1963,0.0,s351,p129
1964,0.0,s338,p127
1965,0.0,s338,p127
1966,0.0,s338,p127
1967,0.0,s352,p129
1968,0.0,s352,p129
1969,0.0,s352,p129
1970,0.0,s352,p129
1971,0.0,s352,p129
1972,0.0,s352,p129
1973,0.0,s352,p129
1974,0.0,s352,p129
1975,0.0,s352,p129
1976,0.0,s352,p129
1977,0.0,s352,p129
1978,0.0,s352,p129
1979,0.0,s352,p129
1980,0.0,s352,p129
1981,0.0,s352,p129
1982,0.0,s352,p129
1983,0.0,s352,p129
1984,0.0,s352,p129
1985,0.0,s352,p129
1986,0.0,s352,p129
1987,0.0,s352,p129
1988,0.0,s352,p129
1989,0.0,s352,p129
1990,0.0,s352,p129
1991,0.0,s352,p129
1992,0.0,s352,p129
1993,0.0,s352,p129
1994,0.0,s352,p129
1995,0.0,s352,p129
1996,0.0,s352,p129
1997,0.0,s352,p129
1998,0.0,s352,p129
1999,0.0,s352,p129
2000,0.0,s352,p129
2001,0.0,s347,p131
2002,0.0,s347,p131
2003,0.0,s352,p129
2004,0.0,s352,p129
2005,0.0,s352,p129
2006,0.0,s352,p129
2007,0.0,s352,p129
2008,0.0,s352,p129
2009,0.0,s352,p129
2010,0.0,s351,p129
2011,0.0,s351,p129
2012,0.0,s351,p129
2013,0.0,s351,p129
2014,0.0,s351,p129
2015,0.0,s351,p129
2016,0.0,s351,p129
2017,0.0,s351,p129
2018,0.0,s351,p129
2019,0.0,s351,p129
2020,0.0,s351,p129
2021,0.0,s351,p129
2022,0.0,s351,p129
2023,0.0,s351,p129
2024,0.0,s351,p129
2025,0.0,s351,p129
2026,0.0,s351,p129
2027,0.0,s351,p129
2028,0.0,s351,p129
2029,0.0,s351,p129
2030,0.0,s351,p129
2031,0.0,s351,p129
2032,0.0,s351,p129
2033,0.0,s351,p129
2034,0.0,s351,p129
2035,0.0,s351,p129
2036,0.0,s351,p129
2037,0.0,s351,p129
2038,0.0,s351,p129
2039,0.0,s351,p129
2040,0.0,s351,p129
2041,0.0,s350,p129
2042,0.0,s350,p129
2043,0.0,s350,p129
2044,0.0,s350,p129
2045,0.0,s350,p129
2046,0.0,s338,p127
2047,0.0,s338,p127
2048,0.0,s338,p127
2049,0.0,s338,p127
2050,0.0,s338,p127
2051,0.0,s350,p129
2052,0.0,s350,p129
2053,0.0,s350,p129
2054,0.0,s350,p129
2055,0.0,s350,p129
2056,0.0,s350,p129
2057,0.0,s350,p129
2058,0.0,s350,p129
2059,0.0,s350,p129
2060,0.0,s350,p129
2061,0.0,s350,p129
2062,0.0,s350,p129
2063,0.0,s350,p129
2064,0.0,s350,p129
2065,0.0,s350,p129
2066,0.0,s350,p129
2067,0.0,s350,p129
2068,0.0,s350,p129
2069,0.0,s350,p129
2070,0.0,s350,p129
2071,0.0,s350,p129
2072,0.0,s350,p129
2073,0.0,s351,p129
2074,0.0,s350,p129
2075,0.0,s351,p129
2076,0.0,s350,p129
2077,0.0,s350,p129
2078,0.0,s350,p129
2079,0.0,s350,p129
2080,0.0,s350,p129
2081,0.0,s350,p129
2082,0.0,s350,p129
2083,0.0,s350,p129
2084,0.0,s350,p129
2085,0.0,s350,p129
2086,0.0,s350,p129
2087,0.0,s350,p129
2088,0.0,s350,p129
2089,0.0,s350,p129
2090,0.0,s350,p129
2091,0.0,s350,p129
2092,0.0,s350,p129
2093,0.0,s350,p129
2094,0.0,s350,p129
2095,0.0,s350,p129
2096,0.0,s350,p129
2097,0.0,s350,p129
2098,0.0,s350,p129
2099,0.0,s350,p129
2100,0.0,s350,p129
2101,0.0,s350,p129
2102,0.0,s351,p129
2103,0.0,s351,p129
2104,0.0,s351,p129
2105,0.0,s351,p129
2106,0.0,s350,p129
2107,0.0,s350,p129
2108,0.0,s350,p129
2109,0.0,s350,p129
2110,0.0,s350,p129
2111,0.0,s350,p129
2112,0.0,s350,p129
2113,0.0,s350,p129
2114,0.0,s350,p129
2115,0.0,s350,p129
2116,0.0,s350,p129
2117,0.0,s350,p129
2118,0.0,s350,p129
2119,0.0,s353,p130
2120,0.0,s351,p129
2121,0.0,s351,p129
2122,0.0,s351,p129
2123,0.0,s351,p129
2124,0.0,s351,p129
2125,0.0,s351,p129
2126,0.0,s353,p130
2127,0.0,s353,p130
2128,0.0,s353,p130
2129,0.0,s350,p129
2130,0.0,s350,p129
2131,0.0,s350,p129
2132,0.0,s350,p129
2133,0.0,s350,p129
2134,0.0,s350,p129
2135,0.0,s350,p129
2136,0.0,s350,p129
2137,0.0008716276460950217,s350,p129
2138,0.0,s350,p129
2139,0.0,s350,p129
2140,0.0,s350,p129
2141,0.0,s350,p129
2142,0.0,s351,p129
2143,0.0,s351,p129
2144,0.0,s351,p129
2145,0.0,s350,p129
2146,0.0020547351886640117,s350,p129
2147,0.0020547351886640117,s350,p129
2148,0.0020547351886640117,s350,p129
2149,0.0,s350,p129
2150,0.0,s350,p129
2151,0.0,s350,p129
2152,0.0,s350,p129
2153,0.0,s350,p129
2154,0.0,s350,p129
2155,0.0,s350,p129
2156,0.0,s350,p129
2157,0.0,s350,p129
2158,0.0,s350,p129
2159,0.0,s350,p129
2160,0.0,s350,p129
2161,0.0,s350,p129
2162,0.00012019127585619313,s338,p127
2163,0.0,s350,p129
2164,0.0,s350,p129
2165,0.0,s350,p129
2166,0.0,s350,p129
2167,0.0,s350,p129
2168,0.0,s350,p129
2169,0.0,s350,p129
2170,0.0,s350,p129
2171,0.0,s350,p129
2172,0.0,s350,p129
2173,0.0,s350,p129
2174,0.0,s350,p129
2175,0.0,s338,p127
2176,0.0,s351,p129
2177,0.0,s351,p129
2178,0.0,s351,p129
2179,0.0,s351,p129
2180,0.0,s351,p129
2181,0.0,s351,p129
2182,0.0,s351,p129
2183,0.0,s351,p129
2184,0.0,s351,p129
2185,0.0,s351,p129
2186,0.0,s351,p129
2187,0.0,s351,p129
2188,0.0,s351,p129
2189,0.0,s351,p129
2190,0.0,s351,p129
2191,0.0,s351,p129
2192,0.0,s351,p129
2193,0.0,s351,p129
2194,0.0,s351,p129
2195,0.0,s351,p129
